id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors
1248446,Hadasit Bio-Holdings,Hadasit Bio-Holdings,,,3,"Israel, Jerusalem",,,,Israel,Jerusalem,
1231204,Sharpe Capital,Machine learning and linguistic analysis company,,,3,"United Kingdom, London",,,,United Kingdom,London,
1695,Balderton Capital,Balderton Capital is the leading European venture capital firm focused exclusively on backing European-founded startups,,,3,"United Kingdom, London, Britannia Street, 28",Britannia Street,28,WC1X,United Kingdom,London,"Security,Insurance,Aerospace,medical / healthcare,Automotive,Consumer Electronics,Apparel,media production,wellness / beauty,semiconductor,PaaS,robotic,Music,cryptocurrencies,Techstars 501 investors,Wearable,Biotechnology,Analytics,Retail,SaaS,Social,Social Media,Messaging"
12216,DRIDCO,A Latin- American technology company that owns a portfolio of e-commerce sites,,,4,"Argentina, Buenos Aires",,,,Argentina,Buenos Aires,"portfolio management,Messaging"
105172,Limburgse Reconversie Maatschappij,LRM | Oxygen for growth,,,4,"Kempische Steenweg 311 / 4.01, 3500 Hasselt, Belgium","","","",Belgium,Hasselt,
1386047,UHY Advisors,"Uhy Advisors is business consulting services,professional services firms in the US, and UHY International",,,15,"United States, New York",,,,United States,New York,"Accounting,consulting services"
1240647,Green Century Investment,"Canadian private equity and venture capital investment company located in toronto, ontario",,,3,"Canada, Toronto",,,,Canada,Toronto,
1247561,United Bank & Capital Trust,Bank with offices in central and northern kentucky,,,3,"Frankfort, KY, United States","","",40601,United States,Frankfort,
957629,"Haiyan Shangjia Hardware Co., Ltd","Non-Standard Bolts Manufacturers,China Non-Standard Screws Suppliers",,,15,"Haiyan, Jiaxing, Zhejiang, China",,,,China,Jiaxing,
935147,Stockholm School of Economics,"One of Europe’s leading business schools, offering a first-class, internationally competitive education",,,8,"65, Sveavägen, 113 83 Stockholm, Sweden",Sveavägen,65,113 83,Sweden,Stockholm,"school,Student"
935683,Tallinn University of Technology,"Tallinn University of Technology is the only technical university in Estonia. TTÜ, in the capital city of Tallinn, is a university for engineering, business, and public administration",,,8,"Ehitajate tee 5, 12616 Tallinn, Estonia",Ehitajate tee,5,12616,Estonia,Tallinn,"administration,capital market,city"
936590,KSchool,,,,8,"Spain, Madrid",,,,Spain,Madrid,
2938816,UroDev Medical,,,,2,"San Clemente, CA, United States","","",92672,United States,San Clemente,
82878,Media Outlet Business Group,appearoo,,,2,"Netherlands, Amsterdam",,,,Netherlands,Amsterdam,Social
1480942,DeciLogic,Web and mobile based custom applications,,,2,"24 Rue Théron de Montaugé, 31200 Toulouse, France",Rue Théron de Montaugé,,,France,Toulouse,
924487,GPU Ventures,About the NVIDIA GPU Ventures Program | NVIDIA,,,3,"2701 San Tomas Expy, Santa Clara, CA 95050, USA",San Tomas Expressway,2701,95050,United States,Santa Clara,
115053,e-Zest Solutions,"e-Zest: Outsourced Product Development & Enterprise Custom Software Development Services Company | Pune India, Hannover Germany, Detroit USA, London UK",,,15,"United States, Detroit",,,,United States,Detroit,"Developer Tools,Health,agency"
2658,Monster,Global leading job recruitment website,,Jobs Recruitment,4,"133 Boston Post Rd, Weston, MA 02493, USA",Boston Post Road,133,02493,United States,Weston,"Recruitment,jobs recruitment,Search Engine,Pay per result"
1478229,Institut national des sciences appliquées de Rennes,School in rennes,,,8,"France, Rennes",,,35000,France,Rennes,
1828565,Dubarry II – La Cartoucherie,,,,14,"80 Voie du Toec, 31000 Toulouse, France",Voie du Toec,80,31000,France,Toulouse,
2921558,Capitol Investment Corp. V,Capitol Investment Corp.,,,4,Washington,,,,United Kingdom,Washington,outside tech
1380113,Kapuno,Kapuno Communities host the conversations that move us forward,,,2,"United States, San Francisco",,,,United States,San Francisco,SaaS
3224,TPG Capital,A global private investment firm,,,3,"United States, San Francisco, California Street",California Street,,,United States,San Francisco,"financial service,Consumer Goods,Travel,Health Care,Retail,consulting services,investing,Entertainment"
2395204,AES,"AES-Security, the source for rugged security equipment & components",,,2,"Peabody, MA, United States","","",01960,United States,Peabody,
20749,Sequoia Capital,Leading venture capital firm,,,3,"2800 Sand Hill Rd, Menlo Park, CA 94025, USA",Sand Hill Road,2800,94025,United States,Menlo Park,"Techstars 501 investors,financial service,Health Care,Outsourcing,Retail"
178680,Nan Fung Group,"Hong kong-based company focused on global equities and fixed income, alternative, and strategic investments",,,4,"United States, Tulsa, East Apache Street, 2833",East Apache Street,2833,74110,United States,Tulsa,
1346887,Steinway & Sons,Piano maker offering full sized pianos,,,4,"United States, New York",,,,United States,New York,
1450100,Builders FirstSource,Builders FirstSource | Building Supplies & Materials,,,4,"Dallas, TX, USA",,,,United States,Dallas,
144141,Paragon Internet Group,About Paragon | Paragon Internet Group Ltd,,,4,"United States, Great Barrington, Egremont Plain Road",Egremont Plain Road,,01230,United States,Great Barrington,Hosting
1208691,American Partners,Staff augmentation and permanent placement services,,,3,"United States, Pawtucket",,,,United States,Pawtucket,
1592582,Carney's Waste Systems,A range of services including waste removal and recycling,,,2,"Canada, Squamish",,,V8B,Canada,Squamish,"Recycling,waste reduction,consulting services"
1367814,Kintz Plastics,Kintz Plastics Helping the customer complete a design that will produce a cost-effective thermoformed part,,,4,"United States, Howes Cave",,,12092,United States,Howes Cave,
1225697,Avalon,Network Exporters,,,3,"Spain, Madrid",,,,Spain,Madrid,
32934,NV LIOF,Limburg development and investment company,,,3,"Wim Duisenbergplantsoen, 6221 SP Maastricht, Netherlands",Wim Duisenbergplantsoen,,6221 SP,Netherlands,Maastricht,
1376207,Laurier,Laurier manufactures die sorting pick-and-place equipment for companies,,,4,"United States, Londonderry",,,,United States,Londonderry,
936784,Novancia Business School Paris,Novancia forme et accompagne une nouvelle génération de managers experts en Business Development possédant la double compétence entrepreneuriale et commerciale,,,8,"3 Rue Armand Moisant, 75015 Paris, France",Rue Armand Moisant,3,75015,France,Paris,Developer Tools
1451343,Adzuki,,,,2,"Denmark, Slagelse",,,4200,Denmark,Slagelse,
936870,The Interdisciplinary Center,"The Interdisciplinary Center Herzliya is a private, not-for-profit, nonsectarian research college in Herzliya, Israel",,,8,"Kanfei Nesharim St, Herzliya, 4610101, Israel",Kanfei Nesharim Street,,4610101,Israel,Herzliya,Research
1807081,"National Chung Hsing University, Taichung","Research-led comprehensive university in South District, Taichung",,,8,"No. 145, Xingda Road, South District, Taichung City, Taiwan 402",Xingda Road,145,402,Taiwan,Taichung City,
142071,Be Great Partners,Лет десять назад у меня был один знакомый - свидетель Иеговы. До 27 лет в эту пургу верил. А потом призывной возраст закончился.,,,4,"United States, Los Angeles",,,,United States,Los Angeles,
1480774,Ecole supérieure d'optique,School,,,8,"France, Palaiseau",,,91120,France,Palaiseau,
115660,CollegePostings,,,,2,"United States, Rohnert Park",,,,United States,Rohnert Park,
936254,Lomonosov Moscow State University,"Lomonosov Moscow State University is a coeducational and public research university located in Moscow, Russia",,,8,"Landau Küçəsi, Bakı, Azerbaijan",Landau Küçəsi,,,Azerbaijan,Bakı,Research
1540032,China Export & Credit Insurance Corporation,A major Chinese state owned enterprise ,,,2,China,,,,China,Beijing,
1244719,Orbex,"International forex broker and investment firm, focusing on currencies, precious metals, commodities, cfds and futures",,,3,"Cyprus, Limassol",,,,Cyprus,Limassol,
1247226,Kanakia Ventures,Real estate development group with projects worldwide,,,3,"Mumbai, MH, India","","",400001,India,Mumbai,
1570287,KIC InnoEnergy Germany,InnoEnergy – pioneering change in sustainable energy,,,3,"10829, EUREF-Campus 7-8, 10829 Berlin, Germany",Euref-Campus,,,Germany,Berlin,"internet of things,community,game development"
1217371,InterAmerican Investment Corporation,"IIC is committed to develop Latin America and the Caribbean through financing in the form of loans, equity investments and guarantees",,,3,"United States, Washington",,,20004,United States,Washington,
1752389,College Annex,The marketplace for student rentals,,,8,"United States, Chicago",,,60602,United States,Chicago,
936187,Dublin City University,"Offers highest international quality, employment-relevant undergraduate and postgraduate degrees, study abroad placements and research opportunities with several national centres of excellence",,,8,"Dublin City University, Collins Ave Ext, Whitehall, Dublin 9, D09 W6Y4, Ireland",Collins Avenue Extension,,D09 W6Y4,Ireland,County Dublin,Research
27612,Altpoint Ventures,"VC investing $1m-$15m per deal, targeting primarily US market but also later stage deals in other geographies like EU and potentially LatAm",,,3,"United States, West Hollywood, Sunset Boulevard, 9200",Sunset Boulevard,9200,90069,United States,West Hollywood,
1450849,Onelounge.dk,,,,2,"Rosensgade 40, 8300 Odder, Denmark",Rosensgade,40,,Denmark,Odder,
1663681,AvenueHQ - St Paul's Square,,,,14,"St Paul's Square, Liverpool L3",Saint Paul's Square,,,United Kingdom,Liverpool,
1840973,Happy Spaces Hampton,,,,14,"2 Small St, Hampton VIC 3188, Australia",Small Street,2,3188,Australia,Hampton,
1875507,R&R Venture Partners,"Provides strategic, operational and financial advisory services to emerging and micro-cap companies",,,3,"58 Maiden Ln, San Francisco, CA 94108, USA",Maiden Lane,58,94108,United States,San Francisco,
148651,The Montgomery Summit,Home - The Montgomery Summit,,,2,"United States, Santa Monica",,,,United States,Santa Monica,
1765596,Smartvent,,,,2,"61709 Tartu County, Estonia",,,61709,Estonia,Tartu County,
2955238,ICARO,ICARO Media Group |,,,4,"555 Madison Ave, New York, NY 10022, USA",Madison Avenue,555,10022,United States,New York,
217436,TTI Team Telecom International,TEOCO - Home,,,2,"Israel, Rosh Haayin, Malkhei Yisra'el Street",Malkhei Yisra'el Street,,,Israel,Rosh Haayin,PR
1223598,Cocoon Venture,"Cocoon Venture, a Dubai based Venture Capital firm, primarily focuses on making investments in early-stage Information Technology",,,3,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,
1435647,Glide,"Create a radically inclusive, just and loving community mobilized to alleviate suffering",,,16,"United States, San Francisco",,,,United States,San Francisco,
1542092,NeeWee,Bengaluru based analytics services company,,Fintech,2,"India, Bengaluru",,,560066,India,Bengaluru,"Accounting,financial service,Predictive Analytics,Open Source,Information Technology,platform,monitoring"
1211981,Hopewell Capital,Overall strategic planning and support for the entire hopewell family of companies,,,3,"Calgary, Alberta, Canada",,,,Canada,Calgary,
236624,Dotnamekorea,Korean it company providing advanced technology solutions and services,,,2,"720-2 Yeoksam-dong, Gangnam-gu, Seoul, South Korea",,,135-080,South Korea,Seoul,"Hosting,sharing economy,Messaging"
1215423,SMBC Aviation Capital,Global aircraft leasing company that lease commercial jet aircraft to airlines,,,3,"Ireland, Dublin",,,,Ireland,Dublin,
1485208,RTP Global,RTP Global is a Venture Capital firm focused on early stage technology investments,,,3,"2 Tallis St, London EC4Y 0AB",Tallis Street,2,EC4Y 0AB,United Kingdom,London,
15607,Hiprom,Automation company founded in 1997 and currently providing world class allen bradley automation products to the world market,,,2,"South Africa, Johannesburg",,,,South Africa,Johannesburg,
1230856,Deutsche Asset Management,Individuals and institutions traditional and alternative investments,,,3,"Germany, Frankfurt",,,,Germany,Frankfurt,
1487393,HPI Research,Market research agency based in london,,,4,"United Kingdom, London",,,SW1A 2,United Kingdom,London,outside tech
1447282,Kao Chimigraf,"Offer customers the market highest quality inks, as well as a wide range of products and printing solutions",,,4,"Spain, Barcelona",,,08007,Spain,Barcelona,"chemistry,inkjet printing,Printing"
1504828,Ramco Tubular Services,Ramco Tubular Services Ltd engaged in the internal and external abrasive and tubular blast cleaning,,,4,"United Kingdom, Aberdeen",,,AB12 4,United Kingdom,Aberdeen,"cleaning,cleaning services,outside tech"
1755744,"Dún Laoghaire Institute of Art, Design and Technology",,,,8,"Ireland, Dun Laoghaire",,,,Ireland,Dun Laoghaire,
2949768,Metropolitan Partners Group,,,,3,"New York, NY, United States","","",10007,United States,New York,
1367603,Starlight Starbright Children's Foundation,Supporting kids and families from hospital to home,,,16,"United States, Los Angeles",,,,United States,Los Angeles,
1534314,Full Sail,,,,8,"United States, Winter Park",,,32789,United States,Winter Park,
2025478,Ruby Leo,,,,14,"Munich, Germany",,,,Germany,Munich,
1802864,European Patent Organization,The European Patent Organisation is an intergovernmental organisation,,,16,"1, Bob‑van‑Benthem‑Platz, 80469 Munich, Germany",Bob‑van‑Benthem‑Platz,1,80469,Germany,Munich,
1238409,Peppermint Holding,Berlin-based investment group that funds companies in the life sciences and medical technology sectors,,,3,"Germany, Berlin",,,,Germany,Berlin,
1428011,Flora Family Foundation,Flora Family Foundation supports public benefit organizations working throughout the world in diverse sectors,,,3,"United States, Menlo Park",,,,United States,Menlo Park,
2363736,Mccourt,McCourt | Home,,,4,"New York, NY, United States","","",10007,United States,New York,
935230,EISTI,#EISTI Grande École d'Ingénieurs en Informatique et en Mathématiques. Fondée en 1983. Deux campus : Cergy (95) et Pau (64),,,8,"Avenue du Parc, 95000 Cergy, France",Avenue du Parc,,95000,France,Cergy,
